273	199	304.2488	236.5	35	93	0	-0.136143681	-0.110773307	1.428827633	0.267823251	-0.404229806	-0.31577979	-0.457072033	-0.376494808	-0.381611704	-0.302567471	-0.237334405	-0.176129538	-0.309410241	-0.332930046	-0.33948387	-0.336723355	-0.29890179	-0.249619773	-0.248383377	-0.296383381	-0.15825588
209	198	199.9677	202.5	31	107	1	-0.232731979	-0.589494263	1.510914079	-0.450820996	-0.994443661	-0.810820985	-1.018681368	-0.905062032	-0.84677219	-0.519065355	-0.238672431	0.045912512	0.024159508	-0.161458801	-0.419342624	-0.520264316	-0.43897602	-0.257503055	-0.491413868	-0.696383747	-0.340771065
202	197	219.9993	237	28	107	1	-0.440078963	-0.922338508	0.386873532	-0.698978712	-1.072727727	-1.012541019	-0.979992972	-0.964983541	-0.866288164	-0.607768004	-0.519533499	-0.665924401	-0.686836037	-0.779899835	-0.851806329	-0.815237022	-0.781581178	-0.763732093	-0.715225522	-0.663624393	-0.224518144
213	140	218.0487	289.8	44	67	0	-0.024189382	0.479761556	1.646566818	0.439590072	-0.5371612	-0.515989655	-0.497682832	-0.450378545	-0.358752057	-0.303817193	-0.178430513	-0.162435456	-0.149477092	-0.219520413	-0.078596908	0.229739377	1.150552527	0.215752754	-0.49670612	-0.521270133	-0.354934583
368	158	261.7973	222.5	27	95	1	0.012852294	-0.023790841	0.587556785	0.139050531	-0.014570608	0.096288593	0.012887967	0.086789036	0.066045703	0.137168362	0.220314608	0.205770196	0.034947056	0.000832127	-0.075709328	-0.008542663	-0.067260447	0.175877778	0.850870182	0.157558614	0.046146533
267	214	211.1433	207.2	36	97	1	-0.069440977	0.078405297	1.449822389	0.461721392	-0.304408193	-0.283264263	-0.357496786	-0.337520908	-0.40734389	-0.517433453	-0.655081274	-0.606861124	-0.391160967	-0.168608453	-0.134986557	-0.122376686	-0.134154117	-0.081667268	0.098346766	0.136125059	-0.02085574
261	261	244.6748	258.9	28	128	1	-0.194375524	-0.38918013	0.407601828	-0.275753194	-0.32307206	-0.353562062	-0.325503945	-0.320874807	-0.29743024	-0.296432965	-0.275540257	-0.28611574	-0.224652547	-0.210048983	-0.246802224	-0.29906433	-0.303286438	-0.33266656	-0.315902965	-0.380977862	-0.197307943
252	256	256.7399	261.1	44	96	1	-0.152727944	0.47841338	1.583740366	0.212580047	-0.955166913	-0.748829945	-0.543516183	-0.527298049	-0.588472983	-0.60177757	-0.576776312	-0.463262581	-0.302886891	-0.154473001	-0.06803679	-0.098371355	-0.124762156	-0.116576646	-0.066745825	-0.094191512	-0.096988319
235	239	216.2631	230.2	29	97	1	-0.109774486	-0.396562593	0.608967561	-0.36378156	-0.394808111	-0.252523208	-0.302323172	-0.208571015	-0.156430185	0.002179076	0.049992384	0.03341269	-0.147923705	-0.240902829	-0.28921113	-0.292543926	-0.309393339	-0.294885581	-0.298910087	-0.269710265	-0.125794226
237	225	252.6358	258.1	31	101	1	0.089989788	0.2488484	1.039363891	0.112319799	-0.516072311	-0.712408376	-1.008655169	-1.132510631	-1.077268191	-0.743763466	-0.555475691	-0.463663118	-0.520172469	-0.872737483	-0.772144273	-0.486221528	-0.358046201	-0.631079826	-0.923503056	-1.569311491	-0.846343536
367	365	320.4884	375.7	29	131	1	-0.156481077	-0.416926633	1.566683636	-0.098919291	-0.561604421	-0.463104703	-0.53224107	-0.438430099	-0.425890699	-0.300979444	-0.156452327	0.142313481	0.400727958	0.368230421	0.053886938	-0.165543274	-0.270760626	-0.311843653	-0.305718364	-0.295113689	-0.153308424
353	354	348.518	353.8	30	130	1	-0.185485307	-0.504230517	0.693528737	-0.032919093	-0.480296731	-0.441333428	-0.49741118	-0.461528297	-0.496528225	-0.469015573	-0.455000246	-0.379148149	-0.287900401	-0.203192431	-0.218191501	-0.334542697	-0.393129186	-0.432371738	-0.417305853	-0.463303224	-0.231540632
297	294	286.0536972	291.8	28	154	1	-0.115940126	-0.447251265	0.593394018	-0.171829305	-0.37468536	-0.298559406	-0.345358499	-0.307435333	-0.341461033	-0.323306774	-0.355601766	-0.340521698	-0.359980339	-0.280353605	-0.213629799	-0.214908631	-0.214470682	-0.231497649	-0.229662747	-0.281383401	-0.148307627
204	261	245.3554	234.6	34	116	1	-0.05212993	0.04064564	1.012225017	0.175135753	-0.300565292	-0.281314754	-0.303856418	-0.268066763	-0.289116137	-0.286636084	-0.292515274	-0.192916446	-0.132660911	-0.10029761	-0.122858605	-0.153063197	-0.147119251	-0.107146589	-0.07456145	-0.086626644	-0.059757292
208	209	199.9677	202.3	32	110	1	-0.116520433	-0.421583653	1.60910804	-0.265062064	-0.915864417	-0.66080965	-0.872838281	-0.683482483	-0.61466032	-0.292311805	-0.031437558	0.234604016	0.18802494	-0.006138172	-0.287980811	-0.4554792	-0.464443864	-0.356266521	-0.124697148	-0.432404624	-0.316970461
357	256	287.4199	263.9	39	105	1	-0.144386816	0.261067634	1.829043469	0.554486335	-0.203645924	-0.325038765	-0.475495565	-0.468810828	-0.510670358	-0.531713103	-0.604574498	-0.630377562	-0.530905814	-0.32822577	-0.211163615	-0.225887493	-0.237082139	-0.263180726	-0.273921836	-0.289111891	-0.124461976
201	202	219.9993	232.4	28	111	1	-0.401786936	-0.964077833	0.320523263	-0.739657864	-0.955067321	-0.942897791	-0.967040511	-0.873400589	-0.731078544	-0.571337403	-0.512109198	-0.648946718	-0.737101377	-0.808391573	-0.866581726	-0.912126695	-0.852339254	-0.77911933	-0.637358007	-0.915290751	-0.462032695
288	273	304.2488	236.1	35	107	0	-0.138684391	-0.080013787	1.470279829	0.312593805	-0.413149523	-0.373028471	-0.448968996	-0.369275138	-0.369436086	-0.300584299	-0.267510596	-0.258101205	-0.344378231	-0.292282396	-0.280211067	-0.276219874	-0.301324602	-0.299037445	-0.307250577	-0.278557621	-0.149710868
274	213	218.0487	273.1	48	86	1	0.111191391	0.746067141	1.6967352	0.647301085	-0.425723652	-0.476434633	-0.487281574	-0.39725994	-0.376650966	-0.252039239	-0.189597676	-0.072533269	-0.173732143	-0.128486872	-0.118141696	-0.190236409	-0.197014619	-0.195627585	-0.183836235	-0.216938699	-0.10511193
300	302	311.8487	308.6	29	107	1	-0.183344268	-0.419121473	1.019358247	-0.246544556	-0.365127947	-0.32674439	-0.35554798	-0.306485888	-0.263221429	-0.143907368	0.02297948	0.189957877	0.18376011	-0.006530543	-0.138657298	-0.166315019	-0.148918017	-0.115731121	-0.095210174	-0.109695952	-0.056617637
286	193	249.8803	236.5	35	87	1	-0.081065	-0.093874133	0.845533833	-0.16207966	-0.484174166	-0.257093596	-0.318983935	-0.239550093	-0.267579752	-0.219700319	-0.237787637	-0.201435026	-0.186071487	-0.146120745	-0.179411164	-0.200036175	-0.22886407	-0.257590803	-0.252649027	-0.123983725	-0.032249231
365	361	287.7777	350.1	43	196	1	-0.096044879	-0.508716637	-1.320588957	-0.795742527	-0.146248553	-0.039998431	-0.028026355	0.000761742	0.034919084	0.094973657	0.16316106	0.231932227	0.292598345	0.333644704	0.325498208	0.280404448	0.232613789	0.177346405	0.129683478	0.085815147	0.026895721
244	235	216.2631	229.9	29	98	1	-0.120373132	-0.35407813	0.657438263	-0.356993176	-0.379896958	-0.253972729	-0.294057041	-0.194329881	-0.121806461	0.043874459	0.082196946	0.047850406	-0.135548223	-0.221689143	-0.265195632	-0.271747251	-0.26963091	-0.265086021	-0.238435109	-0.198762597	-0.098902124
244	252	256.7399	262.8	44	93	1	-0.144516586	0.420192724	1.555029712	0.218236459	-0.889859216	-0.649889666	-0.482877652	-0.482349004	-0.537378243	-0.548319409	-0.485554639	-0.350995472	-0.1892362	-0.058263988	-0.003163746	-0.048846892	-0.048659078	-0.03397925	0.006388769	-0.075737874	-0.124856021
262	261	244.6748	258.1	28	125	1	-0.180113216	-0.431826188	0.359509445	-0.236491593	-0.342943605	-0.331933081	-0.334568681	-0.312800741	-0.297667834	-0.288845118	-0.268967693	-0.26098464	-0.207340925	-0.194233996	-0.249802711	-0.3053173	-0.318552009	-0.343935297	-0.329170794	-0.381947877	-0.195203631
240	237	252.6358	256.9	71	101	1	-0.114415052	-0.201002991	0.839277753	-0.147393711	-0.605319149	-0.159057937	0.094329191	-0.014385256	-0.070897445	0.192085415	0.444190148	0.65815072	0.705560672	0.763013569	0.377764799	-0.014021863	-0.672553603	-0.974615759	-0.918154205	-1.29540775	-0.563048309
320	170	249.4794	229.2	36	90	1	-0.26154638	-0.173065974	1.202540504	-0.303652319	-0.766933222	-0.638561934	-0.733416211	-0.724379297	-0.792975621	-0.81669824	-0.849840832	-0.773686777	-0.61068357	-0.523841201	-0.515258026	-0.534945583	-0.534596854	-0.612844716	-0.467312599	0.021998554	-0.313169319
222	204	245.3554	241.1	36	109	1	-0.08018126	-0.006892165	1.01443975	0.229185232	-0.291122508	-0.296883348	-0.358394626	-0.294661664	-0.284377515	-0.259866096	-0.231593112	-0.142111107	-0.12849679	-0.094424352	-0.127725421	-0.133415914	-0.110864306	-0.086392391	-0.070352126	-0.114454502	-0.069973515
202	208	199.9677	203	32	114	1	-0.129865636	-0.399619041	1.71528507	0.058178148	-0.655482676	-0.391110766	-0.535926333	-0.319846377	-0.171927348	0.229008821	0.507797159	0.689189293	0.60016109	0.431834235	0.128892906	-0.138344659	-0.235048693	-0.153206835	0.079900483	-0.175911867	-0.20661102
199	201	219.9993	226.7	28	98	1	-0.289405027	-0.703245611	0.404731983	-0.500968232	-0.706588186	-0.632675408	-0.660957104	-0.60611624	-0.508801845	-0.337398496	-0.273212218	-0.495409373	-0.632395549	-0.739441961	-0.748442417	-0.737634727	-0.689586134	-0.631422216	-0.602685553	-0.825973538	-0.457902731
212	153	211.1433	210.5	34	92	1	-0.062895761	0.080792012	1.486435896	0.385661284	-0.282355745	-0.245363462	-0.302527117	-0.302335494	-0.371106516	-0.46782203	-0.513446591	-0.364579947	-0.168315972	-0.121252985	-0.100411487	0.15733719	0.562035221	-1.554394353	-1.92513696	-0.902514895	-0.214239685
314	297	286.0536972	289.4	28	174	1	-0.132302331	-0.461735934	0.624824006	-0.147818443	-0.350567949	-0.277629459	-0.325032489	-0.293521962	-0.308985102	-0.29474648	-0.321393384	-0.320587153	-0.336382877	-0.261141145	-0.187604568	-0.192604998	-0.18793722	-0.206281641	-0.212108384	-0.253459112	-0.136379756
384	367	320.4884	368	30	142	1	-0.18387602	-0.382208804	1.718554673	-0.016204149	-0.516264168	-0.437627193	-0.518841256	-0.457305311	-0.440494519	-0.351433556	-0.191385336	0.045123758	0.322164351	0.423759421	0.191006396	-0.039789477	-0.189761212	-0.271259712	-0.294879531	-0.321170895	-0.163735661
360	274	218.0487	257.6	45	69	1	0.067698006	0.659288521	1.653689815	0.569582993	-0.399473451	-0.420532801	-0.501278232	-0.3953948	-0.380147601	-0.344341434	-0.306331787	-0.098990549	-0.001133998	-0.019071962	-0.087459828	-0.105620428	-0.06665637	-0.011538636	-0.02113467	-0.061118463	-0.065520533
176	288	304.2488	250.5	34	53	0	-0.117735539	0.03572935	1.448351963	0.160285409	-0.380070519	-0.34648067	-0.395529993	-0.32853182	-0.28312286	-0.187814203	-0.205157656	-0.293698734	-0.357143951	-0.357230121	-0.311447739	-0.305499951	-0.300851575	-0.305360471	-0.310960759	-0.383428361	-0.204406053
351	353	348.518	353.5	31	124	1	-0.171828101	-0.335119016	0.860640028	-0.010649484	-0.386329082	-0.373004782	-0.397550835	-0.394055103	-0.402919677	-0.381388032	-0.328943927	-0.254665435	-0.147399187	-0.096565708	-0.15917808	-0.288186137	-0.321555019	-0.362119459	-0.348962456	-0.386756276	-0.186666387
333	188	327.0322	340.8	30	115	1	-0.510228709	-1.179143763	0.507868282	-0.630054943	-1.056093587	-0.995864812	-1.05676372	-1.005802867	-1.003858586	-0.924203532	-0.812976963	-0.587201168	-0.420696553	-0.521350556	-0.859439685	-0.958820388	-1.008157734	-0.975159274	-0.992197088	-0.790712837	0.024369245
322	300	311.8487	307.1	30	113	1	-0.234391185	-0.489767148	0.994850881	-0.326212807	-0.472644281	-0.422789249	-0.47034255	-0.441956257	-0.430879791	-0.351925142	-0.216072329	-0.04188416	0.063380892	-0.01835408	-0.224962855	-0.320092967	-0.318053564	-0.297940639	-0.256718341	-0.279865652	-0.146693254
235	244	216.2631	228.1	29	98	1	-0.134822431	-0.325778275	0.547235468	-0.419567047	-0.35795152	-0.261208111	-0.265326568	-0.214208282	-0.126353577	0.032416046	0.101815762	0.061082039	-0.096091003	-0.204400484	-0.239259507	-0.242137947	-0.251013942	-0.233220095	-0.222228116	-0.222547673	-0.098184795
252	244	256.7399	262.1	44	91	1	-0.157569106	0.312859768	1.504800636	0.384334726	-0.852340744	-0.657244708	-0.462165788	-0.484919299	-0.508734973	-0.528817832	-0.471415516	-0.349208108	-0.165778889	-0.037194043	0.016422258	-0.040817532	-0.024765311	-0.008318303	0.026094271	-0.147194347	-0.147517707
213	240	252.6358	259.2	38	101	1	-0.194810263	-0.284762355	0.732663876	-0.471961171	-1.404172887	-1.441693359	-1.457095739	-1.644632291	-1.516135953	-0.986947044	-0.717345324	-0.883094555	-1.243470951	-1.930965687	-2.427444148	-2.277638622	-1.800961728	-1.793158405	-1.707504996	-1.795776096	-0.807687848
252	262	244.6748	259.4	28	126	1	-0.167156471	-0.429606701	0.403618502	-0.184776046	-0.337047339	-0.305264002	-0.318793811	-0.284521031	-0.279956512	-0.256932711	-0.246539581	-0.238273959	-0.218529925	-0.162337204	-0.189666484	-0.25632401	-0.280480079	-0.307832057	-0.300502644	-0.353351487	-0.188329339
244	222	245.3554	243.7	34	130	1	-0.082736756	-0.115602207	0.841514956	0.106801512	-0.326058976	-0.279027286	-0.38652777	-0.370639722	-0.349405482	-0.280020952	-0.234299833	-0.175138909	-0.193400122	-0.155774917	-0.133102386	-0.117938663	-0.145273965	-0.152404093	-0.120616545	-0.119811328	-0.066100798
201	202	199.9677	203.2	32	112	1	-0.193609134	-0.441092994	1.598960379	-0.199728339	-0.812704086	-0.676405316	-0.851572337	-0.746941616	-0.667882461	-0.316763606	0.018068446	0.306077996	0.282829222	0.171804593	-0.057268827	-0.175409191	-0.184202214	0.038316918	-0.148230393	-0.366259585	-0.182353656
212	199	219.9993	229.7	29	90	1	-0.207897273	-0.517087713	0.536405947	-0.402887659	-0.562838894	-0.513787111	-0.576796686	-0.463846524	-0.374212042	-0.25451744	-0.0985659	-0.195552836	-0.473304666	-0.553241631	-0.578448772	-0.640488777	-0.563071289	-0.489735266	-0.426305506	-0.611286228	-0.332600968
362	365	287.7777	351.2	44	188	1	-0.146683342	-0.576306053	-1.312323932	-0.906484528	-0.264297318	-0.13058352	-0.102965523	-0.086106508	-0.0269272	0.014729336	0.09010014	0.168395593	0.232323708	0.269013661	0.266401053	0.235842881	0.180629849	0.120611805	0.080859638	0.038749477	0.00630204
220	212	211.1433	217.9	34	90	1	-0.03296673	0.158488123	1.522420016	0.508678277	-0.217919447	-0.175283327	-0.236911332	-0.214791467	-0.313964221	-0.364828583	-0.43863476	-0.284812353	-0.108513613	-0.036653001	-0.073308668	-0.056379277	-0.068332711	-0.028363636	0.126358042	0.214095449	0.036968191
314	176	304.2488	224.9	35	88	0	-0.140494067	0.08612126	1.497321603	0.223326795	-0.374536177	-0.32207949	-0.400224297	-0.283438616	-0.296128424	-0.217497274	-0.251359495	-0.178378674	-0.289713552	-0.203722148	-0.274611491	-0.157833832	-0.317047635	-0.119030374	-0.352670029	0.768275659	0.965262652
257	141	287.4199	274	36	107	0	-0.108641547	0.176999388	1.795809227	0.396618099	-0.163216624	-0.293566347	-0.383820001	-0.407761567	-0.422495778	-0.48076541	-0.474965083	-0.439782291	-0.222612437	-0.216570312	-0.151867549	-0.039189572	1.634513636	-0.282897009	-2.290102292	-1.658312049	-0.506083284
255	158	261.7973	230	26	97	1	-0.037146728	-0.074185112	0.512736574	-0.018665357	-0.066676482	0.013578743	-0.066782188	-0.044136354	-0.050288535	-0.023085882	0.028790321	-0.023838995	-0.175148457	-0.258655145	-0.291717157	-0.270183462	-0.319453175	-0.177491719	0.435454584	-0.190850814	-0.141329416
281	195	249.8803	239.1	35	101	1	-0.065572179	0.015654831	0.889280755	-0.102515585	-0.328048512	-0.183381947	-0.197792735	-0.158970204	-0.184794381	-0.148350961	-0.140177521	-0.104771533	-0.130456587	-0.063795065	-0.04953888	-0.050342633	-0.100067531	-0.110591499	-0.154499476	-0.099201097	-0.010156496
298	314	286.0536972	292.5	29	179	1	-0.166352643	-0.456500091	0.547558946	-0.234472544	-0.372053946	-0.313267329	-0.346107233	-0.343486719	-0.354999312	-0.33660983	-0.350826812	-0.377444074	-0.411021426	-0.397841858	-0.315039303	-0.245967622	-0.217524722	-0.228906154	-0.222717604	-0.264335462	-0.139360858
515	213	252.6358	228.6	24	101	1	-1.834528635	-2.96118166	-0.648067145	-0.998575069	-1.565810176	-2.147910225	-1.761963625	-1.468631765	-1.033967504	-0.339951121	-0.031116377	-0.380294927	-0.822411015	-1.110105832	-0.771068939	-0.805523605	-0.666385988	-0.579682936	-0.396039627	-0.089682699	0.037749001
221	235	216.2631	232.1	30	97	1	-0.147784174	-0.481707664	0.600519265	-0.382330012	-0.482903963	-0.310126863	-0.360200856	-0.238639288	-0.186700718	-0.020822417	0.051235486	0.012096641	-0.157235994	-0.226171382	-0.276179806	-0.269974179	-0.287893942	-0.267145647	-0.240816123	-0.185614946	-0.102590639
201	201	199.9677	204.8	31	108	1	-0.168577312	-0.453412971	1.655990352	-0.25699001	-0.861022965	-0.616448314	-0.827369417	-0.699038541	-0.657077093	-0.327159981	-0.046896855	0.251079929	0.219835607	0.049705058	-0.216567324	-0.296566994	-0.268054614	-0.03536022	-0.195736995	-0.465585813	-0.230552206
339	212	219.9993	208.2	28	95	1	-0.009028154	-0.035066577	0.90589623	-0.008949683	-0.173637943	-0.135906807	-0.154915334	-0.118562965	-0.030313193	0.083147789	0.157854247	0.090638568	-0.102586578	-0.233583443	-0.240443842	-0.247413831	-0.220094129	-0.276245018	-0.1661975	-0.260883874	-0.203838897
270	252	256.7399	254.7	43	96	1	-0.197054	0.318948499	1.406768873	0.189226487	-0.954612921	-0.750944579	-0.543977709	-0.544315528	-0.578359618	-0.576733642	-0.515451341	-0.395277118	-0.236606498	-0.104550127	-0.034643682	-0.063792263	-0.081954795	-0.045360005	0.010409933	-0.038180982	-0.086391999
209	244	245.3554	248.2	35	118	0	-0.1349603	-0.125806081	0.836426545	0.033394567	-0.381495874	-0.409031917	-0.446545717	-0.418039524	-0.394825312	-0.378254125	-0.383842893	-0.281647303	-0.22363128	-0.200190735	-0.202746648	-0.236072457	-0.225800551	-0.207185515	-0.174809815	-0.190684582	-0.10427869
255	252	244.6748	259.7	27	122	1	-0.184590843	-0.415557944	0.388662359	-0.227727008	-0.325266534	-0.320079732	-0.315726751	-0.296980424	-0.278505856	-0.269554862	-0.249133102	-0.256418452	-0.207632161	-0.179327878	-0.219147843	-0.286267781	-0.292082791	-0.320012457	-0.312758774	-0.362859971	-0.188230898
318	181	249.4794	234.1	34	98	1	-0.310192328	-0.267254196	1.085921027	-0.43882383	-0.780067733	-0.677887414	-0.751988749	-0.740197322	-0.807306582	-0.841871658	-0.893107201	-0.852716237	-0.749578903	-0.595281307	-0.555976831	-0.543372151	-0.563110193	-0.573018985	-0.596215508	-0.554621793	-0.014982596
331	333	327.0322	339.7	29	127	1	-0.582762715	-1.140735024	0.532070552	-0.790956056	-1.036112195	-1.063952062	-1.061163825	-1.054649956	-1.015262544	-0.977560676	-0.851540287	-0.693623738	-0.485516851	-0.459929885	-0.631078923	-0.908945492	-0.953356137	-1.057018257	-0.965072557	-1.073773098	-0.535258705
360	351	348.518	351.5	30	131	1	-0.14226994	-0.321869898	0.907030921	0.042040941	-0.345826594	-0.305231259	-0.347688962	-0.330954725	-0.345256136	-0.314529845	-0.288358321	-0.213829277	-0.113320944	-0.028014025	-0.044900378	-0.175148204	-0.241607093	-0.285927483	-0.271915567	-0.297135369	-0.152413053
276	360	218.0487	243.8	45	87	0	0.044075608	0.585598365	1.689497517	0.576920691	-0.463922968	-0.458897923	-0.53655161	-0.439766276	-0.398211802	-0.279500651	-0.165269794	-0.006376676	-0.161151828	-0.1660336	-0.18138851	-0.188736668	-0.169183554	-0.168388359	-0.14965037	-0.156074929	-0.082665556
329	322	311.8487	308.7	30	120	1	-0.174786725	-0.468175992	0.980728843	-0.20944408	-0.464683505	-0.358987306	-0.442151298	-0.386519806	-0.417332776	-0.349272653	-0.286152346	-0.126429476	-0.009629335	0.05158483	-0.083218648	-0.235803282	-0.301784597	-0.318125764	-0.296422693	-0.299782581	-0.153712916
